
2.	0.	LS	O
Michele	michele	NNP	B-PER
Bartoli	bartoli	NNP	L-PER
(	(	-LRB-	O
Italy	italy	NNP	U-LOC
)	)	-RRB-	O

3.	0.	LS	O
Johan	johan	NNP	B-PER
Museeuw	museeuw	NNP	L-PER
(	(	-LRB-	O
Belgium	belgium	NNP	U-LOC
)	)	-RRB-	O

4.	0.	LS	O
Lance	lance	NNP	B-PER
Armstrong	armstrong	NNP	L-PER
(	(	-LRB-	O
U.S.	u.s.	NNP	U-LOC
)	)	-RRB-	O

5.	0.	LS	O
Francesco	francesco	NNP	B-PER
Casagrande	casagrande	NNP	L-PER
(	(	-LRB-	O
Italy	italy	NNP	U-LOC
)	)	-RRB-	O

6.	0.	LS	O
Alessandro	alessandro	NNP	B-PER
Baronti	baronti	NNP	L-PER
(	(	-LRB-	O
Italy	italy	NNP	U-LOC
)	)	-RRB-	O

7.	0.	LS	O
Frank	frank	NNP	B-PER
Vandenbroucke	vandenbroucke	NNP	L-PER
(	(	-LRB-	O
Belgium	belgium	NNP	U-LOC
)	)	-RRB-	O
all	all	DT	O
same	same	JJ	O
time	time	NN	O

8.	0.	LS	O
Fabio	fabio	NNP	B-PER
Baldato	baldato	NNP	L-PER
(	(	-LRB-	O
Italy	italy	NNP	U-LOC
)	)	-RRB-	O
11	0	CD	O
seconds	#ord#	NNS	O
behind	behind	IN	O

9.	0.	LS	O
Maurizio	maurizio	NNP	B-PER
Fondriest	fondriest	NNP	L-PER
(	(	-LRB-	O
Italy	italy	NNP	U-LOC
)	)	-RRB-	O

10.	0.	LS	O
Laurent	laurent	NNP	B-PER
Jalabert	jalabert	NNP	L-PER
(	(	-LRB-	O
France	france	NNP	U-LOC
)	)	-RRB-	O
both	both	DT	O
same	same	JJ	O
time	time	NN	O

Leading	lead	VBG	O
World	world	NNP	B-MISC
Cup	cup	NNP	L-MISC
standings	standing	NNS	O
(	(	-LRB-	O
after	after	IN	O
8	0	CD	O
of	of	IN	O
11	0	CD	O
rounds	round	NNS	O
)	)	-RRB-	O
:	:	:	O

1.	0.	LS	O
Museeuw	museeuw	VB	U-PER
162	0	CD	O
points	point	NNS	O

2.	0.	LS	O
Ferrigato	ferrigato	NNP	U-PER
112	0	CD	O

3.	0.	LS	O
Bartoli	bartoli	NNP	U-PER
108	0	CD	O

4.	0.	LS	O
Stefano	stefano	NNP	B-PER
Zanini	zanini	NNP	L-PER
(	(	-LRB-	O
Italy	italy	NNP	U-LOC
)	)	-RRB-	O
88	0	CD	O

5.	0.	LS	O
Armstrong	armstrong	NNP	U-PER
81	0	CD	O

6.	0.	LS	O
Baldato	baldato	NNP	U-PER
77	0	CD	O

7.	0.	LS	O
Alexandre	alexandre	NNP	B-PER
Gontchenkov	gontchenkov	NNP	L-PER
(	(	-LRB-	O
Ukraine	ukraine	NNP	U-LOC
)	)	-RRB-	O
67	0	CD	O

8.	0.	LS	O
Gabriele	gabriele	NNP	B-PER
Colombo	colombo	NNP	L-PER
(	(	-LRB-	O
Italy	italy	NNP	U-LOC
)	)	-RRB-	O
58	0	CD	O

9.	0.	LS	O
Andrei	andrei	NNP	B-PER
Tchmil	tchmil	NNP	L-PER
(	(	-LRB-	O
Ukraine	ukraine	NNP	U-LOC
)	)	-RRB-	O
56	0	CD	O

10.	0.	LS	O
Max	max	NNP	B-PER
Sciandri	sciandri	NNP	L-PER
(	(	-LRB-	O
Britain	britain	NNP	U-LOC
)	)	-RRB-	O
55	0	CD	O

-DOCSTART-	-docstart-	XX	O

CYCLING	cycling	NNP	O
-	-	HYPH	O
FERRIGATO	ferrigato	NNP	U-PER
SPRINTS	sprint	VBZ	O
TO	to	IN	O
SECOND	#ord#	JJ	O
STRAIGHT	straight	NN	O
WORLD	world	NN	B-MISC
CUP	cup	NN	L-MISC
WIN	win	NN	O
.	.	.	O

ZURICH	zurich	NNP	U-LOC
1996-08-25	0	CD	O

Andrea	andrea	NNP	B-PER
Ferrigato	ferrigato	NNP	L-PER
of	of	IN	O
Italy	italy	NNP	U-LOC
sprinted	sprint	VBD	O
to	to	IN	O
his	his	PRP$	O
second	#ord#	JJ	O
cycling	cycling	NN	O
World	world	NNP	B-MISC
Cup	cup	NNP	L-MISC
win	win	NN	O
in	in	IN	O
successive	successive	JJ	O
weekends	weekend	NNS	O
with	with	IN	O
victory	victory	NN	O
in	in	IN	O
the	the	DT	O
Swiss	swiss	NNP	U-MISC
Grand	grand	NNP	B-MISC
Prix	prix	NNP	L-MISC
on	on	IN	O
Sunday	sunday	NNP	O
.	.	.	O

Ferrigato	ferrigato	NNP	U-PER
,	,	,	O
winner	winner	NN	O
of	of	IN	O
the	the	DT	O
Leeds	leeds	NNP	B-MISC
Classic	classic	NNP	L-MISC
last	last	JJ	O
Sunday	sunday	NNP	O
with	with	IN	O
a	a	DT	O
one	#crd#	CD	O
second	#ord#	JJ	O
win	win	NN	O
over	over	IN	O
Britain	britain	NNP	U-LOC
's	's	POS	O
Max	max	NNP	B-PER
Sciandri	sciandri	NNP	L-PER
,	,	,	O
posted	post	VBD	O
a	a	DT	O
similarly	similarly	RB	O
narrow	narrow	JJ	O
margin	margin	NN	O
of	of	IN	O
victory	victory	NN	O
again	again	RB	O
.	.	.	O

The	the	DT	O
26-year-old	0-year-old	JJ	O
Italian	italian	JJ	U-MISC
surged	surge	VBD	O
past	past	JJ	O
compatriot	compatriot	NN	O
Michele	michele	NNP	B-PER
Bartoli	bartoli	NNP	L-PER
and	and	CC	O
last	last	JJ	O
year	year	NN	O
's	's	POS	O
winner	winner	NN	O
and	and	CC	O
defending	defend	VBG	O
World	world	NNP	B-MISC
Cup	cup	NNP	L-MISC
champion	champion	NN	O
Johan	johan	NNP	B-PER
Museeuw	museeuw	NNP	L-PER
of	of	IN	O
Belgium	belgium	NNP	U-LOC
in	in	IN	O
the	the	DT	O
final	final	JJ	O
few	few	JJ	O
metres	metre	NNS	O
of	of	IN	O
the	the	DT	O
237km	0km	JJ	O
race	race	NN	O
.	.	.	O

All	all	DT	O
three	#crd#	CD	O
clocked	clock	VBD	O
the	the	DT	O
same	same	JJ	O
time	time	NN	O
of	of	IN	O
five	#crd#	CD	O
hours	hour	NNS	O
51	0	CD	O
minutes	minute	NNS	O
,	,	,	O
52	0	CD	O
seconds	#ord#	NNS	O
.	.	.	O

Former	former	JJ	O
world	world	NN	O
champion	champion	NN	O
Lance	lance	NNP	B-PER
Armstrong	armstrong	NNP	L-PER
of	of	IN	O
the	the	DT	O
United	united	NNP	B-LOC
States	state	NNP	L-LOC
was	be	VBD	O
in	in	IN	O
front	front	NN	O
as	as	IN	O
the	the	DT	O
leading	lead	VBG	O
pack	pack	NN	O
of	of	IN	O
seven	#crd#	CD	O
riders	rider	NNS	O
turned	turn	VBD	O
into	into	IN	O
the	the	DT	O
Oerlikon	oerlikon	NNP	U-LOC
velodrome	velodrome	NN	O
for	for	IN	O
the	the	DT	O
final	final	JJ	O
one	#crd#	CD	O
lap	lap	NN	O
sprint	sprint	NN	O
but	but	CC	O
quickly	quickly	RB	O
faded	fade	VBD	O
and	and	CC	O
settled	settle	VBD	O
for	for	IN	O
fourth	#ord#	JJ	O
.	.	.	O

The	the	DT	O
back-to-back	back-to-back	NN	O
wins	win	VBZ	O
vault	vault	NN	O
Ferrigato	ferrigato	NNP	U-PER
from	from	IN	O
sixth	#ord#	JJ	O
to	to	IN	O
second	#ord#	RB	O
in	in	IN	O
the	the	DT	O
overall	overall	JJ	O
World	world	NNP	B-MISC
Cup	cup	NNP	L-MISC
rankings	rankings	VBZ	O
with	with	IN	O
112	0	CD	O
points	point	NNS	O
but	but	CC	O
Museeuw	museeuw	NNP	U-PER
continues	continue	VBZ	O
to	to	TO	O
hold	hold	VB	O
a	a	DT	O
commanding	commanding	JJ	O
lead	lead	NN	O
with	with	IN	O
162	0	CD	O
points	point	NNS	O
after	after	IN	O
eight	#crd#	CD	O
of	of	IN	O
the	the	DT	O
11	0	CD	O
rounds	round	NNS	O
.	.	.	O

-DOCSTART-	-docstart-	XX	O

GOLF	golf	NN	U-LOC
-	-	HYPH	O
GERMAN	german	NN	B-MISC
OPEN	open	NN	L-MISC
SCORES	score	NNS	O
.	.	.	O

STUTTGART	stuttgart	NNP	U-LOC
,	,	,	O
Germany	germany	NNP	U-LOC
1996-08-25	0	CD	O

Briton	briton	NNP	U-MISC
Ian	ian	NNP	B-PER
Woosnam	woosnam	NNP	L-PER
won	win	VBD	O

the	the	DT	O
German	german	NNP	B-MISC
Open	open	NNP	L-MISC
golf	golf	NN	O
championship	championship	NN	O
on	on	IN	O
Sunday	sunday	NNP	O
after	after	IN	O
the	the	DT	O
final	final	JJ	O

round	round	NN	O
was	be	VBD	O
abandoned	abandon	VBN	O
because	because	IN	O
of	of	IN	O
torrential	torrential	JJ	O
rain	rain	NN	O
.	.	.	O

Scores	score	NNS	O
after	after	IN	O
three	#crd#	CD	O
rounds	round	NNS	O
(	(	-LRB-	O
Britain	britain	NNP	U-LOC
unless	unless	IN	O
stated	state	VBN	O
)	)	-RRB-	O
:	:	:	O

193	0	CD	O
Ian	ian	NNP	B-PER
Woosnam	woosnam	NNP	L-PER
64	0	CD	O
64	0	CD	O
65	0	CD	O
.	.	.	O

199	0	CD	O
Thomas	thomas	NNP	B-PER
Gogele	gogele	NNP	L-PER
(	(	-LRB-	O
Germany	germany	NNP	U-LOC
)	)	-RRB-	O
67	0	CD	O
65	0	CD	O
67	0	CD	O
,	,	,	O
Robert	robert	NNP	B-PER
Karlsson	karlsson	NNP	L-PER

(	(	-LRB-	O
Sweden	sweden	NNP	U-LOC
)	)	-RRB-	O
67	0	CD	O
62	0	CD	O
70	0	CD	O
,	,	,	O
Ian	ian	NNP	B-PER
Pyman	pyman	NNP	L-PER
66	0	CD	O
64	0	CD	O
69	0	CD	O
,	,	,	O
Fernando	fernando	NNP	B-PER
Roca	roca	NNP	L-PER

(	(	-LRB-	O
Spain	spain	NNP	U-LOC
)	)	-RRB-	O
66	0	CD	O
64	0	CD	O
69	0	CD	O
.	.	.	O

200	0	CD	O
Diego	diego	NNP	B-PER
Borrego	borrego	NNP	L-PER
(	(	-LRB-	O
Spain	spain	NNP	U-LOC
)	)	-RRB-	O
69	0	CD	O
63	0	CD	O
68	0	CD	O
,	,	,	O
Miguel	miguel	NNP	B-PER
Angel	angel	NNP	I-PER
Martin	martin	NNP	L-PER

(	(	-LRB-	O
Spain	spain	NNP	U-LOC
)	)	-RRB-	O
66	0	CD	O
66	0	CD	O
68	0	CD	O
.	.	.	O

201	0	CD	O
Stephen	stephen	NNP	B-PER
Ames	ames	NNP	L-PER
(	(	-LRB-	O
Trinidad	trinidad	NNP	U-LOC
)	)	-RRB-	O
68	0	CD	O
65	0	CD	O
68	0	CD	O
,	,	,	O
Roger	roger	NNP	B-PER
Chapman	chapman	NNP	L-PER
72	0	CD	O
62	0	CD	O
67	0	CD	O
,	,	,	O

Paul	paul	NNP	B-PER
Broadhurst	broadhurst	NNP	L-PER
62	0	CD	O
70	0	CD	O
69	0	CD	O
,	,	,	O
Stephen	stephen	NNP	B-PER
Field	field	NNP	L-PER
66	0	CD	O
65	0	CD	O
70	0	CD	O
,	,	,	O

Carl	carl	NNP	B-PER
Suneson	suneson	NNP	L-PER
(	(	-LRB-	O
Spain	spain	NNP	U-LOC
)	)	-RRB-	O
65	0	CD	O
66	0	CD	O
70	0	CD	O

202	0	CD	O
Greg	greg	NNP	B-PER
Turner	turner	NNP	L-PER
(	(	-LRB-	O
New	new	NNP	B-LOC
Zealand	zealand	NNP	L-LOC
)	)	-RRB-	O
70	0	CD	O
67	0	CD	O
65	0	CD	O
,	,	,	O
Heinz-Peter	heinz-peter	NNP	B-PER
Thul	thul	NNP	L-PER

(	(	-LRB-	O
Germany	germany	NNP	U-LOC
)	)	-RRB-	O
70	0	CD	O
67	0	CD	O
65	0	CD	O
,	,	,	O
Ronan	ronan	NNP	B-PER
Rafferty	rafferty	NNP	L-PER
64	0	CD	O
72	0	CD	O
66	0	CD	O
,	,	,	O
Barry	barry	NNP	B-PER
Lane	lane	NNP	L-PER

68	0	CD	O
67	0	CD	O
67	0	CD	O
,	,	,	O
David	david	NNP	B-PER
Carter	carter	NNP	L-PER
66	0	CD	O
69	0	CD	O
67	0	CD	O
,	,	,	O
Michael	michael	NNP	B-PER
Jonzon	jonzon	NNP	L-PER
(	(	-LRB-	O
Sweden	sweden	NNP	U-LOC
)	)	-RRB-	O

67	0	CD	O
67	0	CD	O
68	0	CD	O
,	,	,	O
David	david	NNP	B-PER
Williams	williams	NNP	L-PER
67	0	CD	O
67	0	CD	O
68	0	CD	O

203	0	CD	O
Lee	lee	NNP	B-PER
Westwood	westwood	NNP	L-PER
66	0	CD	O
71	0	CD	O
66	0	CD	O
,	,	,	O
Gary	gary	NNP	B-PER
Emerson	emerson	NNP	L-PER
68	0	CD	O
69	0	CD	O
66	0	CD	O
,	,	,	O
Peter	peter	NNP	B-PER
Baker	baker	NNP	L-PER

70	0	CD	O
66	0	CD	O
67	0	CD	O
,	,	,	O
Des	des	NNP	B-PER
Smyth	smyth	NNP	L-PER
(	(	-LRB-	O
Ireland	ireland	NNP	U-LOC
)	)	-RRB-	O
66	0	CD	O
69	0	CD	O
68	0	CD	O
,	,	,	O
Paul	paul	NNP	B-PER
Lawrie	lawrie	NNP	L-PER

66	0	CD	O
69	0	CD	O
68	0	CD	O
,	,	,	O
Francisco	francisco	NNP	B-PER
Cea	cea	NNP	L-PER
(	(	-LRB-	O
Spain	spain	NNP	U-LOC
)	)	-RRB-	O
68	0	CD	O
66	0	CD	O
69	0	CD	O
,	,	,	O
Pedro	pedro	NNP	B-PER
Linhart	linhart	NNP	L-PER

(	(	-LRB-	O
Spain	spain	NNP	U-LOC
)	)	-RRB-	O
67	0	CD	O
67	0	CD	O
69	0	CD	O
,	,	,	O
Jonathan	jonathan	NNP	B-PER
Lomas	lomas	NNP	L-PER
67	0	CD	O
67	0	CD	O
69	0	CD	O
,	,	,	O
Paul	paul	NNP	B-PER
Eales	eales	NNP	L-PER

67	0	CD	O
68	0	CD	O
68	0	CD	O
,	,	,	O
Raymond	raymond	NNP	B-PER
Russell	russell	NNP	L-PER
63	0	CD	O
69	0	CD	O
71	0	CD	O

-DOCSTART-	-docstart-	XX	O

SOCCER	soccer	NNP	O
-	-	HYPH	O
PSV	psv	NNP	U-ORG
BEAT	beat	NN	O
GRONINGEN	groningen	NN	U-ORG
4-1	0	CD	O
TO	to	IN	O
PULL	pull	NNP	O
AWAY	away	RB	O
FROM	from	IN	O
AJAX	ajax	NNP	U-ORG
.	.	.	O

AMSTERDAM	amsterdam	NNP	U-LOC
1996-08-25	0	CD	O

Belgian	belgian	JJ	U-MISC
international	international	JJ	O
Luc	luc	NNP	B-PER
Nilis	nilis	NNPS	L-PER
scored	score	VBD	O
twice	twice	RB	O
on	on	IN	O
Sunday	sunday	NNP	O
as	as	IN	O
PSV	psv	NNP	B-ORG
Eindhoven	eindhoven	NNP	L-ORG
came	come	VBD	O
from	from	IN	O
behind	behind	IN	O
to	to	TO	O
beat	beat	VB	O
Groningen	groningen	NNP	U-ORG
4-1	0	CD	O
in	in	IN	O
Eindhoven	eindhoven	NNP	U-LOC
.	.	.	O

PSV	psv	NNP	U-ORG
and	and	CC	O
Vitesse	vitesse	NNP	B-ORG
Arnhem	arnhem	NNP	L-ORG
are	be	VBP	O
the	the	DT	O
only	only	JJ	O
unbeaten	unbeaten	JJ	O
teams	team	NNS	O
after	after	IN	O
two	#crd#	CD	O
rounds	round	NNS	O
of	of	IN	O
the	the	DT	O
Dutch	dutch	JJ	U-MISC
league	league	NN	O
.	.	.	O

Defending	defend	VBG	O
champions	champion	NNS	O
Ajax	ajax	NNP	B-ORG
Amsterdam	amsterdam	NNP	L-ORG
were	be	VBD	O
defeated	defeat	VBN	O
2-0	0	CD	O
loss	loss	NN	O
away	away	RB	O
to	to	IN	O
Heerenveen	heerenveen	NNP	U-ORG
on	on	IN	O
Saturday	saturday	NNP	O
.	.	.	O

Groningen	groningen	NNP	U-ORG
took	take	VBD	O
the	the	DT	O
lead	lead	NN	O
in	in	IN	O
the	the	DT	O
seventh	#ord#	JJ	O
minute	minute	NN	O
when	when	WRB	O
Dean	dean	NNP	B-PER
Gorre	gorre	NNP	L-PER
intercepted	intercept	VBD	O
a	a	DT	O
back	back	JJ	O
pass	pass	NN	O
from	from	IN	O
Ernest	ernest	NNP	B-PER
Faber	faber	NNP	L-PER
to	to	TO	O
goalkeeper	goalkeeper	VB	O
Ronald	ronald	NNP	B-PER
Waterreus	waterreus	NNP	L-PER
and	and	CC	O
shot	shoot	VBD	O
home	home	RB	O
.	.	.	O

Faber	faber	NNP	U-PER
made	make	VBD	O
amends	amends	NNS	O
in	in	IN	O
the	the	DT	O
32nd	#ord#	JJ	O
minute	minute	NN	O
when	when	WRB	O
he	he	PRP	O
headed	head	VBD	O
in	in	IN	O
a	a	DT	O
corner	corner	NN	O
to	to	TO	O
score	score	VB	O
the	the	DT	O
equaliser	equaliser	NN	O
.	.	.	O

PSV	psv	NNP	U-ORG
took	take	VBD	O
control	control	NN	O
in	in	IN	O
the	the	DT	O
second	#ord#	JJ	O
half	half	NN	O
but	but	CC	O
could	could	MD	O
not	not	RB	O
score	score	VB	O
until	until	IN	O
Groningen	groningen	NNP	U-ORG
striker	striker	NN	O
Romano	romano	NNP	B-PER
Sion	sion	NNP	L-PER
was	be	VBD	O
sent	send	VBN	O
off	off	RP	O
in	in	IN	O
the	the	DT	O
58th	#ord#	JJ	O
minute	minute	NN	O
.	.	.	O

Five	#crd#	CD	O
minutes	minute	NNS	O
after	after	IN	O
his	his	PRP$	O
dimissal	dimissal	NN	O
,	,	,	O
Nilis	nilis	NNP	U-PER
gave	give	VBD	O
PSV	psv	NNP	U-ORG
the	the	DT	O
lead	lead	NN	O
and	and	CC	O
in	in	IN	O
the	the	DT	O
final	final	JJ	O
15	0	CD	O
minutes	minute	NNS	O
he	he	PRP	O
added	add	VBD	O
another	another	DT	O
as	as	IN	O
did	do	VBD	O
Zeljko	zeljko	NNP	B-PER
Petrovic	petrovic	NNP	L-PER
.	.	.	O

Vitesse	vitesse	NNP	B-ORG
Arnhem	arnhem	NNP	L-ORG
upstaged	upstage	VBD	O
Utrecht	utrecht	NNP	U-ORG
1-0	0	CD	O
despite	despite	IN	O
ending	end	VBG	O
the	the	DT	O
match	match	NN	O
with	with	IN	O
only	only	RB	O
nine	#crd#	CD	O
men	man	NNS	O
following	follow	VBG	O
the	the	DT	O
dismissal	dismissal	NN	O
of	of	IN	O
defenders	defender	NNS	O
Raymond	raymond	NNP	B-PER
Atteveld	atteveld	NNP	L-PER
and	and	CC	O
Erwin	erwin	NNP	B-PER
van	van	NNP	I-PER
der	der	NNP	I-PER
Looi	looi	NNP	L-PER
.	.	.	O

Gaston	gaston	NNP	B-PER
Taument	taument	NNP	L-PER
scored	score	VBD	O
twice	twice	RB	O
and	and	CC	O
newly	newly	RB	O
signed	sign	VBN	O
Argentine	argentine	NNP	U-MISC
Pablo	pablo	NNP	B-PER
Sanchez	sanchez	NNP	L-PER
once	once	RB	O
in	in	IN	O
Feyenoord	feyenoord	NNP	B-ORG
Rotterdam	rotterdam	NNP	L-ORG
's	's	POS	O
3-0	0	CD	O
victory	victory	NN	O
over	over	IN	O
Volendam	volendam	NNP	U-ORG
.	.	.	O

-DOCSTART-	-docstart-	XX	O

SOCCER	soccer	NNP	O
-	-	HYPH	O
BELGIAN	belgian	NNP	U-MISC
FIRST	#ord#	RB	O
DIVISION	division	NNP	O
RESULTS	results	NNP	O
/	/	,	O
STANDINGS	standings	NNP	O
.	.	.	O

BRUSSELS	brussels	NNP	U-LOC
1996-08-25	0	CD	O

Results	result	NNS	O
of	of	IN	O
Belgian	belgian	JJ	U-MISC
first	#ord#	JJ	O

division	division	NN	O
soccer	soccer	NN	O
matches	match	NNS	O
at	at	IN	O
the	the	DT	O
weekend	weekend	NN	O
:	:	:	O

Genk	genk	NNP	U-ORG
1	0	CD	O
Club	club	NNP	B-ORG
Brugge	brugge	NNP	L-ORG
1	0	CD	O

Harelbeke	harelbeke	NNP	U-ORG
3	0	CD	O
Mechelen	mechelen	NNP	U-ORG
3	0	CD	O

Standard	standard	NNP	B-ORG
Liege	liege	NNP	L-ORG
3	0	CD	O
Molenbeek	molenbeek	NNP	U-ORG
0	0	CD	O

Anderlecht	anderlecht	NNP	U-ORG
2	0	CD	O
Lokeren	lokeren	NNP	U-ORG
2	0	CD	O

Cercle	cercle	NNP	B-ORG
Brugge	brugge	NNP	L-ORG
2	0	CD	O
Mouscron	mouscron	NNP	U-ORG
2	0	CD	O

Antwerp	antwerp	NNP	U-ORG
1	0	CD	O
Lommel	lommel	NNP	U-ORG
4	0	CD	O

Ghent	ghent	NN	U-ORG
3	0	CD	O
Aalst	aalst	NN	U-ORG
2	0	CD	O

Lierse	lierse	NNP	U-ORG
4	0	CD	O
Charleroi	charleroi	NNP	U-ORG
0	0	CD	O

Sint	sint	NNP	B-ORG
Truiden	truiden	NNP	L-ORG
3	0	CD	O
Ekeren	ekeren	NNP	U-ORG
1	0	CD	O

Standings	standing	NNS	O
(	(	-LRB-	O
tabulated	tabulate	VBN	O
under	under	IN	O
played	play	VBN	O
,	,	,	O
won	win	VBN	O
,	,	,	O
drawn	draw	VBN	O
,	,	,	O
lost	lose	VBN	O
,	,	,	O
goals	goal	NNS	O

for	for	IN	O
,	,	,	O
against	against	IN	O
,	,	,	O
points	point	NNS	O
)	)	-RRB-	O
:	:	:	O

Ghent	ghent	NN	U-ORG
4	0	CD	O
3	0	CD	O
1	0	CD	O
0	0	CD	O
9	0	CD	O
5	0	CD	O
10	0	CD	O

Standard	standard	NNP	B-ORG
Liege	liege	NNP	L-ORG
4	0	CD	O
3	0	CD	O
0	0	CD	O
1	0	CD	O
7	0	CD	O
3	0	CD	O
9	0	CD	O

Club	club	NNP	B-ORG
Brugge	brugge	NNP	L-ORG
4	0	CD	O
2	0	CD	O
2	0	CD	O
0	0	CD	O
10	0	CD	O
4	0	CD	O
8	0	CD	O

Mouscron	mouscron	NNP	U-ORG
4	0	CD	O
2	0	CD	O
2	0	CD	O
0	0	CD	O
7	0	CD	O
4	0	CD	O
8	0	CD	O

Anderlecht	anderlecht	NNP	U-ORG
4	0	CD	O
1	0	CD	O
3	0	CD	O
0	0	CD	O
9	0	CD	O
3	0	CD	O
6	0	CD	O

Lierse	lierse	NNP	U-ORG
4	0	CD	O
1	0	CD	O
3	0	CD	O
0	0	CD	O
7	0	CD	O
3	0	CD	O
6	0	CD	O

Antwerp	antwerp	NNP	U-ORG
4	0	CD	O
2	0	CD	O
0	0	CD	O
2	0	CD	O
6	0	CD	O
10	0	CD	O
6	0	CD	O

Genk	genk	NNP	U-ORG
4	0	CD	O
1	0	CD	O
2	0	CD	O
1	0	CD	O
6	0	CD	O
5	0	CD	O
5	0	CD	O

Molenbeek	molenbeek	NNP	U-ORG
4	0	CD	O
1	0	CD	O
2	0	CD	O
1	0	CD	O
4	0	CD	O
5	0	CD	O
5	0	CD	O

Harelbeke	harelbeke	NNP	U-ORG
4	0	CD	O
1	0	CD	O
1	0	CD	O
2	0	CD	O
6	0	CD	O
7	0	CD	O
4	0	CD	O

Aalst	aalst	RB	U-ORG
4	0	CD	O
1	0	CD	O
1	0	CD	O
2	0	CD	O
5	0	CD	O
6	0	CD	O
4	0	CD	O

Lokeren	lokeren	NNP	U-ORG
4	0	CD	O
1	0	CD	O
1	0	CD	O
2	0	CD	O
4	0	CD	O
5	0	CD	O
4	0	CD	O

Ekeren	ekeren	NNP	U-ORG
4	0	CD	O
1	0	CD	O
1	0	CD	O
2	0	CD	O
6	0	CD	O
8	0	CD	O
4	0	CD	O

Lommel	lommel	NNP	U-ORG
4	0	CD	O
1	0	CD	O
1	0	CD	O
2	0	CD	O
5	0	CD	O
10	0	CD	O
4	0	CD	O

Mechelen	mechelen	NNP	U-ORG
4	0	CD	O
0	0	CD	O
3	0	CD	O
1	0	CD	O
6	0	CD	O
7	0	CD	O
3	0	CD	O

Cercle	cercle	NNP	B-ORG
Brugge	brugge	NNP	L-ORG
4	0	CD	O
0	0	CD	O
3	0	CD	O
1	0	CD	O
4	0	CD	O
5	0	CD	O
3	0	CD	O

Charleroi	charleroi	NNP	U-ORG
4	0	CD	O
1	0	CD	O
0	0	CD	O
3	0	CD	O
4	0	CD	O
8	0	CD	O
3	0	CD	O

Sint	sint	NNP	B-ORG
Truiden	truiden	NNP	L-ORG
4	0	CD	O
1	0	CD	O
0	0	CD	O
3	0	CD	O
4	0	CD	O
11	0	CD	O
3	0	CD	O

-DOCSTART-	-docstart-	XX	O

SOCCER	soccer	NNP	O
-	-	HYPH	O
DUTCH	dutch	NNP	U-MISC
FIRST	#ord#	RB	O
DIVISION	division	NNP	O
SUMMARIES	summaries	NNP	O
.	.	.	O

AMSTERDAM	amsterdam	NNP	U-LOC
1996-08-25	0	CD	O

Summary	summary	NN	O
of	of	IN	O
Dutch	dutch	JJ	U-MISC
first	#ord#	JJ	O
division	division	NN	O

soccer	soccer	NN	O
played	play	VBN	O
on	on	IN	O
Sunday	sunday	NNP	O
:	:	:	O

Feyenoord	feyenoord	NNP	B-ORG
Rotterdam	rotterdam	NNP	L-ORG
3	0	CD	O
(	(	-LRB-	O
Sanchez	sanchez	NNP	U-PER
27th	#ord#	NN	O
,	,	,	O
Taument	taument	NNP	U-PER
44th	#ord#	NN	O
,	,	,	O
57th	#ord#	NN	O
)	)	-RRB-	O

Volendam	volendam	NNP	U-ORG
0	0	CD	O
.	.	.	O

Halftime	halftime	NNP	O
2-0	0	CD	O
.	.	.	O

Attendance	attendance	NNP	O
not	not	RB	O
given	give	VBN	O
.	.	.	O

NEC	nec	NNP	B-ORG
Nijmegen	nijmegen	NNP	L-ORG
0	0	CD	O
AZ	az	NNP	B-ORG
Alkmaar	alkmaar	NNP	L-ORG
0	0	CD	O
.	.	.	O

Attendance	attendance	NNP	O
not	not	RB	O
given	give	VBN	O
.	.	.	O

Vitesse	vitesse	NNP	B-ORG
Arnhem	arnhem	NNP	L-ORG
1	0	CD	O
(	(	-LRB-	O
Van	van	NNP	B-PER
Wanrooy	wanrooy	NNP	L-PER
58th	#ord#	NN	O
)	)	-RRB-	O
Utrecht	utrecht	NNP	U-ORG
0	0	CD	O
.	.	.	O

Halftime	halftime	NNP	O
0-0	0	CD	O
.	.	.	O

Attendance	attendance	NNP	O
7,032	0	CD	O
.	.	.	O

Twente	twente	NNP	B-ORG
Enschede	enschede	NNP	L-ORG
1	0	CD	O
(	(	-LRB-	O
Hoogma	hoogma	NNP	U-PER
30th	#ord#	NNP	O
)	)	-RRB-	O
Roda	roda	NNP	B-ORG
JC	jc	NNP	I-ORG
Kerkrade	kerkrade	NNP	L-ORG
1	0	CD	O
(	(	-LRB-	O
Roelofsen	roelofsen	NNP	U-PER

28th	#ord#	NN	O
)	)	-RRB-	O
.	.	.	O

Halftime	halftime	NNP	O
1-1	0	CD	O
.	.	.	O

Attendance	attendance	NNP	O
not	not	RB	O
given	give	VBN	O
.	.	.	O

PSV	psv	NNP	B-ORG
Eindhoven	eindhoven	NNP	L-ORG
4	0	CD	O
(	(	-LRB-	O
Faber	faber	NN	U-PER
32nd	#ord#	NN	O
,	,	,	O
Nilis	nilis	NNP	U-PER
63rd	#ord#	NN	O
79th	#ord#	NN	O
,	,	,	O
Petrovic	petrovic	NNP	U-PER
78th	#ord#	NN	O
)	)	-RRB-	O

